s_no,date_time,state,cured,deaths,confirmed
992,2020-04-15 17:00:00,West Bengal,37,7,213
993,2020-04-16 17:00:00,Andaman and Nicobar Islands,10,0,11
994,2020-04-16 17:00:00,Andhra Pradesh,20,14,534
995,2020-04-16 17:00:00,Arunachal Pradesh,0,0,1
996,2020-04-16 17:00:00,Assam,5,1,33
997,2020-04-16 17:00:00,Bihar,29,1,74
998,2020-04-16 17:00:00,Chandigarh,7,0,21
999,2020-04-16 17:00:00,Chhattisgarh,17,0,33
1000,2020-04-16 17:00:00,Delhi,42,32,1578
1001,2020-04-16 17:00:00,Goa,5,0,7
1002,2020-04-16 17:00:00,Gujarat,64,36,871
1003,2020-04-16 17:00:00,Haryana,43,3,205
1004,2020-04-16 17:00:00,Himachal Pradesh,16,1,35
1005,2020-04-16 17:00:00,Jammu and Kashmir,36,4,300
1006,2020-04-16 17:00:00,Jharkhand,0,2,28
1007,2020-04-16 17:00:00,Karnataka,82,13,315
1008,2020-04-16 17:00:00,Kerala,218,3,388
1009,2020-04-16 17:00:00,Ladakh,10,0,17
1010,2020-04-16 17:00:00,Madhya Pradesh,64,53,1120
1011,2020-04-16 17:00:00,Maharashtra,295,187,2919
1012,2020-04-16 17:00:00,Manipur,1,0,2
1013,2020-04-16 17:00:00,Meghalaya,0,1,7
1014,2020-04-16 17:00:00,Mizoram,0,0,1
1015,2020-04-16 17:00:00,Nagaland#,0,0,0
1016,2020-04-16 17:00:00,Odisha,18,1,60
1017,2020-04-16 17:00:00,Puducherry,1,0,7
1018,2020-04-16 17:00:00,Punjab,27,13,186
1019,2020-04-16 17:00:00,Rajasthan,147,3,1023
1020,2020-04-16 17:00:00,Tamil Nadu,118,14,1242
1021,2020-04-16 17:00:00,Telengana,120,18,698
1022,2020-04-16 17:00:00,Tripura,1,0,2
1023,2020-04-16 17:00:00,Uttarakhand,9,0,37
1024,2020-04-16 17:00:00,Uttar Pradesh,68,13,773
1025,2020-04-16 17:00:00,West Bengal,42,7,231
1026,2020-04-17 17:00:00,Andaman and Nicobar Islands,10,0,11
1027,2020-04-17 17:00:00,Andhra Pradesh,36,14,572
1028,2020-04-17 17:00:00,Arunachal Pradesh,0,0,1
1029,2020-04-17 17:00:00,Assam,5,1,35
1030,2020-04-17 17:00:00,Bihar,37,1,83
1031,2020-04-17 17:00:00,Chandigarh,9,0,21
1032,2020-04-17 17:00:00,Chhattisgarh,23,0,36
1033,2020-04-17 17:00:00,Delhi,51,38,1640
1034,2020-04-17 17:00:00,Goa,6,0,7
1035,2020-04-17 17:00:00,Gujarat,74,38,1021
1036,2020-04-17 17:00:00,Haryana,43,3,205
1037,2020-04-17 17:00:00,Himachal Pradesh,16,1,35
1038,2020-04-17 17:00:00,Jammu and Kashmir,38,4,314
1039,2020-04-17 17:00:00,Jharkhand,0,2,29
1040,2020-04-17 17:00:00,Karnataka,82,13,353
1041,2020-04-17 17:00:00,Kerala,245,3,395
1042,2020-04-17 17:00:00,Ladakh,14,0,18
1043,2020-04-17 17:00:00,Madhya Pradesh,65,57,1308
1044,2020-04-17 17:00:00,Maharashtra,300,194,3205
1045,2020-04-17 17:00:00,Manipur,1,0,2
1046,2020-04-17 17:00:00,Meghalaya,0,1,9
1047,2020-04-17 17:00:00,Mizoram,0,0,1
1048,2020-04-17 17:00:00,Nagaland#,0,0,0
1049,2020-04-17 17:00:00,Odisha,19,1,60
1050,2020-04-17 17:00:00,Puducherry,1,0,7
1051,2020-04-17 17:00:00,Punjab,27,13,186
1052,2020-04-17 17:00:00,Rajasthan,164,11,1131
1053,2020-04-17 17:00:00,Tamil Nadu,180,15,1267
1054,2020-04-17 17:00:00,Telengana,186,18,743
1055,2020-04-17 17:00:00,Tripura,1,0,2
1056,2020-04-17 17:00:00,Uttarakhand,9,0,37
1057,2020-04-17 17:00:00,Uttar Pradesh,74,14,846
1058,2020-04-17 17:00:00,West Bengal,51,10,255
1059,2020-04-18 17:00:00,Andaman and Nicobar Islands,11,0,12
1060,2020-04-18 17:00:00,Andhra Pradesh,42,15,603
1061,2020-04-18 17:00:00,Arunachal Pradesh,0,0,1
1062,2020-04-18 17:00:00,Assam,9,1,35
1063,2020-04-18 17:00:00,Bihar,37,2,85
1064,2020-04-18 17:00:00,Chandigarh,9,0,21
1065,2020-04-18 17:00:00,Chhattisgarh,24,0,36
1066,2020-04-18 17:00:00,Delhi,72,42,1707
1067,2020-04-18 17:00:00,Goa,6,0,7
1068,2020-04-18 17:00:00,Gujarat,88,48,1272
1069,2020-04-18 17:00:00,Haryana,43,3,225
1070,2020-04-18 17:00:00,Himachal Pradesh,16,1,38
1071,2020-04-18 17:00:00,Jammu and Kashmir,42,5,328
1072,2020-04-18 17:00:00,Jharkhand,0,2,33
1073,2020-04-18 17:00:00,Karnataka,92,13,371
1074,2020-04-18 17:00:00,Kerala,255,3,396
1075,2020-04-18 17:00:00,Ladakh,14,0,18
1076,2020-04-18 17:00:00,Madhya Pradesh,69,69,1355
1077,2020-04-18 17:00:00,Maharashtra,331,201,3323
1078,2020-04-18 17:00:00,Manipur,1,0,2
1079,2020-04-18 17:00:00,Meghalaya,0,1,11
1080,2020-04-18 17:00:00,Mizoram,0,0,1
1081,2020-04-18 17:00:00,Nagaland#,0,0,0
1082,2020-04-18 17:00:00,Odisha,21,1,60
1083,2020-04-18 17:00:00,Puducherry,3,0,7
1084,2020-04-18 17:00:00,Punjab,27,13,202
1085,2020-04-18 17:00:00,Rajasthan,183,11,1229
1086,2020-04-18 17:00:00,Tamil Nadu,283,15,1323
1087,2020-04-18 17:00:00,Telengana,186,18,791
1088,2020-04-18 17:00:00,Tripura,1,0,2
1089,2020-04-18 17:00:00,Uttarakhand,9,0,42
1090,2020-04-18 17:00:00,Uttar Pradesh,86,14,969
1091,2020-04-18 17:00:00,West Bengal,55,10,287
1092,2020-04-19 17:00:00,Andaman and Nicobar Islands,11,0,14
1093,2020-04-19 17:00:00,Andhra Pradesh,42,15,603
1094,2020-04-19 17:00:00,Arunachal Pradesh,0,0,1
1095,2020-04-19 17:00:00,Assam,12,1,35
1096,2020-04-19 17:00:00,Bihar,37,2,86
1097,2020-04-19 17:00:00,Chandigarh,10,0,23
1098,2020-04-19 17:00:00,Chhattisgarh,24,0,36
1099,2020-04-19 17:00:00,Delhi,72,43,1893
1100,2020-04-19 17:00:00,Goa,6,0,7
1101,2020-04-19 17:00:00,Gujarat,94,58,1604
1102,2020-04-19 17:00:00,Haryana,87,3,233
1103,2020-04-19 17:00:00,Himachal Pradesh,16,1,39
1104,2020-04-19 17:00:00,Jammu and Kashmir,51,5,341
1105,2020-04-19 17:00:00,Jharkhand,0,2,35
1106,2020-04-19 17:00:00,Karnataka,104,14,384
1107,2020-04-19 17:00:00,Kerala,257,3,400
1108,2020-04-19 17:00:00,Ladakh,14,0,18
1109,2020-04-19 17:00:00,Madhya Pradesh,127,70,1407
1110,2020-04-19 17:00:00,Maharashtra,365,211,3651
1111,2020-04-19 17:00:00,Manipur,1,0,2
1112,2020-04-19 17:00:00,Meghalaya,0,1,11
1113,2020-04-19 17:00:00,Mizoram,0,0,1
1114,2020-04-19 17:00:00,Nagaland#,0,0,0
1115,2020-04-19 17:00:00,Odisha,24,1,61
1116,2020-04-19 17:00:00,Puducherry,3,0,7
1117,2020-04-19 17:00:00,Punjab,31,16,219
1118,2020-04-19 17:00:00,Rajasthan,183,11,1351
1119,2020-04-19 17:00:00,Tamil Nadu,365,15,1372
1120,2020-04-19 17:00:00,Telengana,186,18,844
1121,2020-04-19 17:00:00,Tripura,1,0,2
1122,2020-04-19 17:00:00,Uttarakhand,9,0,42
1123,2020-04-19 17:00:00,Uttar Pradesh,108,17,1084
1124,2020-04-19 17:00:00,West Bengal,62,12,310
1125,2020-04-20 17:00:00,Andaman and Nicobar Islands,11,0,15
1126,2020-04-20 17:00:00,Andhra Pradesh,92,20,722
1127,2020-04-20 17:00:00,Arunachal Pradesh,0,0,1
1128,2020-04-20 17:00:00,Assam,17,1,35
1129,2020-04-20 17:00:00,Bihar,42,2,96
1130,2020-04-20 17:00:00,Chandigarh,13,0,26
1131,2020-04-20 17:00:00,Chhattisgarh,25,0,36
1132,2020-04-20 17:00:00,Delhi,290,45,2003
1133,2020-04-20 17:00:00,Goa,7,0,7
1134,2020-04-20 17:00:00,Gujarat,106,67,1851
1135,2020-04-20 17:00:00,Haryana,87,3,233
1136,2020-04-20 17:00:00,Himachal Pradesh,16,1,39
1137,2020-04-20 17:00:00,Jammu and Kashmir,56,5,350
1138,2020-04-20 17:00:00,Jharkhand,0,2,42
1139,2020-04-20 17:00:00,Karnataka,111,16,395
1140,2020-04-20 17:00:00,Kerala,270,3,402
1141,2020-04-20 17:00:00,Ladakh,14,0,18
1142,2020-04-20 17:00:00,Madhya Pradesh,127,74,1485
1143,2020-04-20 17:00:00,Maharashtra,507,223,4203
1144,2020-04-20 17:00:00,Manipur,2,0,2
1145,2020-04-20 17:00:00,Meghalaya,0,1,11
1146,2020-04-20 17:00:00,Mizoram,0,0,1
1147,2020-04-20 17:00:00,Nagaland,0,0,0
1148,2020-04-20 17:00:00,Odisha,24,1,68
1149,2020-04-20 17:00:00,Puducherry,3,0,7
1150,2020-04-20 17:00:00,Punjab,31,16,219
1151,2020-04-20 17:00:00,Rajasthan,183,14,1478
1152,2020-04-20 17:00:00,Tamil Nadu,411,15,1477
1153,2020-04-20 17:00:00,Telengana,190,21,873
1154,2020-04-20 17:00:00,Tripura,1,0,2
1155,2020-04-20 17:00:00,Uttarakhand,11,0,44
1156,2020-04-20 17:00:00,Uttar Pradesh,129,17,1176
1157,2020-04-20 17:00:00,West Bengal,66,12,339
1158,2020-04-21 17:00:00,Andaman and Nicobar Islands,11,0,16
1159,2020-04-21 17:00:00,Andhra Pradesh,96,22,757
1160,2020-04-21 17:00:00,Arunachal Pradesh,1,0,1
1161,2020-04-21 17:00:00,Assam,19,1,35
1162,2020-04-21 17:00:00,Bihar,42,2,114
1163,2020-04-21 17:00:00,Chandigarh,13,0,26
1164,2020-04-21 17:00:00,Chhattisgarh,25,0,36
1165,2020-04-21 17:00:00,Delhi,431,47,2081
1166,2020-04-21 17:00:00,Goa,7,0,7
1167,2020-04-21 17:00:00,Gujarat,131,77,2066
1168,2020-04-21 17:00:00,Haryana,127,3,254
1169,2020-04-21 17:00:00,Himachal Pradesh,16,1,39
1170,2020-04-21 17:00:00,Jammu and Kashmir,71,5,368
1171,2020-04-21 17:00:00,Jharkhand,0,2,46
1172,2020-04-21 17:00:00,Karnataka,114,17,415
1173,2020-04-21 17:00:00,Kerala,291,3,408
1174,2020-04-21 17:00:00,Ladakh,14,0,18
1175,2020-04-21 17:00:00,Madhya Pradesh,127,76,1540
1176,2020-04-21 17:00:00,Maharashtra,572,232,4669
1177,2020-04-21 17:00:00,Manipur,2,0,2
1178,2020-04-21 17:00:00,Meghalaya,0,1,11
1179,2020-04-21 17:00:00,Mizoram,0,0,1
1180,2020-04-21 17:00:00,Nagaland,0,0,0
1181,2020-04-21 17:00:00,Odisha,24,1,74
1182,2020-04-21 17:00:00,Puducherry,3,0,7
1183,2020-04-21 17:00:00,Punjab,39,16,245
1184,2020-04-21 17:00:00,Rajasthan,205,25,1576
1185,2020-04-21 17:00:00,Tamil Nadu,457,17,1520
1186,2020-04-21 17:00:00,Telengana,190,23,919
1187,2020-04-21 17:00:00,Tripura,1,0,2
1188,2020-04-21 17:00:00,Uttarakhand,18,0,46
1189,2020-04-21 17:00:00,Uttar Pradesh,140,20,1294
1190,2020-04-21 17:00:00,West Bengal,73,12,392
